# RPairs file created from KEGG LIGAND version 49.0 reaction file
# REACTION_ID	RPAIR_ID	LEFT_CPD_ID	RIGHT_CPD_ID	LINK_TYPE
R07907	RP12145	C16294	C16296	main
R07909	RP11752	C08639	C16298	main
R07910	RP00051	C00010	C00083	main
R07910	RP10909	C00083	C16299	trans
R07910	RP11889	C12096	C16299	main
R07911	RP00012	C00015	C00029	main
R07911	RP10800	C00029	C16312	trans
R07911	RP11896	C12138	C16312	main
R07912	RP00012	C00015	C00029	main
R07912	RP10801	C00029	C16314	trans
R07912	RP12153	C16312	C16314	main
R07913	RP00012	C00015	C00029	main
R07913	RP10796	C00029	C16304	trans
R07913	RP12148	C16301	C16304	main
R07914	RP00012	C00015	C00029	main
R07914	RP10795	C00029	C16303	trans
R07914	RP12150	C16303	C16304	main
R07915	RP12149	C16302	C16303	main
R07916	RP11104	C00353	C05413	main
R07917	RP00004	C00019	C00021	main
R07917	RP10720	C00019	C16352	trans
R07917	RP11341	C01762	C16352	main
R07918	RP05700	C00001	C00121	leave
R07918	RP10964	C00121	C16352	main
R07918	RP12174	C16352	C16353	main
R07919	RP00004	C00019	C00021	main
R07919	RP10694	C00019	C07480	trans
R07919	RP11717	C07480	C16353	main
R07920	RP00004	C00019	C00021	main
R07920	RP11716	C07480	C07481	main
R07920	RP12276	C00019	C07481	trans
R07921	RP00004	C00019	C00021	main
R07921	RP10695	C00019	C07481	trans
R07921	RP11720	C07481	C13747	main
R07922	RP00004	C00019	C00021	main
R07922	RP10702	C00019	C13747	trans
R07922	RP11917	C13747	C16353	main
R07923	RP00012	C00015	C00029	main
R07923	RP10802	C00029	C16354	trans
R07923	RP12155	C16313	C16354	main
R07924	RP11756	C08641	C16354	main
R07925	RP11755	C08641	C16314	main
R07926	RP00073	C00010	C00323	main
R07926	RP11078	C00323	C16367	trans
R07926	RP11898	C12138	C16367	main
R07927	RP00144	C00010	C00223	main
R07927	RP11027	C00223	C16368	trans
R07927	RP11893	C12137	C16368	main
R07928	RP00073	C00010	C00323	main
R07928	RP11079	C00323	C16369	trans
R07928	RP11749	C08604	C16369	main
R07929	RP00144	C00010	C00223	main
R07929	RP11028	C00223	C16370	trans
R07929	RP11899	C12138	C16370	main
R07930	RP00073	C00010	C00323	main
R07930	RP11080	C00323	C16371	trans
R07930	RP11761	C08725	C16371	main
R07931	RP00073	C00010	C00323	main
R07931	RP11081	C00323	C16372	trans
R07931	RP11754	C08639	C16372	main
R07932	RP00028	C00015	C00167	main
R07932	RP10991	C00167	C16373	trans
R07932	RP11915	C12643	C16373	main
R07933	RP00013	C00001	C00007	cofac
R07933	RP12088	C16162	C16163	main
R07934	RP00018	C00016	C01352	cofac
R07934	RP12089	C16168	C16374	main
R07935	RP10471	C00001	C16375	leave
R07935	RP12181	C16374	C16375	main
R07936	RP00002	C00003	C00004	cofac
R07936	RP12182	C16375	C16376	main
R07937	RP10746	C00024	C16376	main
R07937	RP12090	C16169	C16376	trans
R07937	RP12275	C00010	C16169	main
R07938	RP00051	C00010	C00083	main
R07938	RP10910	C00083	C16301	trans
R07938	RP11894	C12138	C16301	main
R07939	RP00001	C00005	C00006	cofac
R07939	RP00013	C00001	C00007	cofac
R07939	RP00502	C00007	C00067	leave
R07939	RP11720	C07481	C13747	main
R07939	RP12272	C00067	C07481	main
R07941	RP12180	C16365	C16366	main
R07942	RP00006	C00007	C00027	cofac
R07942	RP10469	C00001	C16359	leave
R07942	RP12176	C16358	C16359	main
R07943	RP11919	C13747	C16358	main
R07944	RP00073	C00010	C00323	main
R07944	RP11077	C00323	C16313	trans
R07944	RP12152	C16312	C16313	main
R07945	RP11918	C13747	C16356	main
R07947	RP10441	C00001	C15986	leave
R07947	RP12074	C15986	C16151	main
R07948	RP00006	C00007	C00027	cofac
R07948	RP11456	C03458	C16152	main
R07949	RP05367	C00007	C00011	leave
R07949	RP07400	C00007	C01596	leave
R07949	RP11332	C01596	C03458	main
R07949	RP12274	C00011	C03458	leave
R07950	RP00018	C00016	C01352	cofac
R07950	RP12091	C16172	C16387	main
R07951	RP10472	C00001	C16388	leave
R07951	RP12183	C16387	C16388	main
R07952	RP00002	C00003	C00004	cofac
R07952	RP12184	C16388	C16389	main
R07953	RP10632	C00010	C16173	main
R07953	RP10747	C00024	C16389	main
R07953	RP12273	C16173	C16389	trans
R07954	RP00002	C00003	C00004	cofac
R07954	RP00013	C00001	C00007	cofac
R07954	RP00502	C00007	C00067	leave
R07954	RP11720	C07481	C13747	main
R07954	RP12272	C00067	C07481	main
R07955	RP00002	C00003	C00004	cofac
R07955	RP00013	C00001	C00007	cofac
R07955	RP00502	C00007	C00067	leave
R07955	RP11716	C07480	C07481	main
R07955	RP12271	C00067	C07481	main
R07956	RP00001	C00005	C00006	cofac
R07956	RP00013	C00001	C00007	cofac
R07956	RP00502	C00007	C00067	leave
R07956	RP11716	C07480	C07481	main
R07956	RP12271	C00067	C07481	main
R07957	RP00002	C00003	C00004	cofac
R07957	RP00013	C00001	C00007	cofac
R07957	RP00502	C00007	C00067	leave
R07957	RP11917	C13747	C16353	main
R07957	RP12270	C00067	C13747	main
R07958	RP00001	C00005	C00006	cofac
R07958	RP00013	C00001	C00007	cofac
R07958	RP00502	C00007	C00067	leave
R07958	RP11917	C13747	C16353	main
R07958	RP12270	C00067	C13747	main
R07959	RP00002	C00003	C00004	cofac
R07959	RP00013	C00001	C00007	cofac
R07959	RP00502	C00007	C00067	leave
R07959	RP10863	C00067	C13747	main
R07959	RP11919	C13747	C16358	main
R07960	RP00001	C00005	C00006	cofac
R07960	RP00013	C00001	C00007	cofac
R07960	RP00502	C00007	C00067	leave
R07960	RP10863	C00067	C13747	main
R07960	RP11919	C13747	C16358	main
R07961	RP00002	C00003	C00004	cofac
R07961	RP00013	C00001	C00007	cofac
R07961	RP00502	C00007	C00067	leave
R07961	RP11717	C07480	C16353	main
R07961	RP12269	C00067	C07480	main
R07962	RP00001	C00005	C00006	cofac
R07962	RP00013	C00001	C00007	cofac
R07962	RP00502	C00007	C00067	leave
R07962	RP11717	C07480	C16353	main
R07962	RP12269	C00067	C07480	main
R07963	RP00002	C00003	C00004	cofac
R07963	RP00013	C00001	C00007	cofac
R07963	RP00502	C00007	C00067	leave
R07963	RP10861	C00067	C07480	main
R07963	RP11718	C07480	C16357	main
R07964	RP00001	C00005	C00006	cofac
R07964	RP00013	C00001	C00007	cofac
R07964	RP00502	C00007	C00067	leave
R07964	RP10861	C00067	C07480	main
R07964	RP11718	C07480	C16357	main
R07965	RP00002	C00003	C00004	cofac
R07965	RP00013	C00001	C00007	cofac
R07965	RP00502	C00007	C00067	leave
R07965	RP10864	C00067	C16353	main
R07965	RP11120	C00385	C16353	main
R07966	RP00001	C00005	C00006	cofac
R07966	RP00013	C00001	C00007	cofac
R07966	RP00502	C00007	C00067	leave
R07966	RP10864	C00067	C16353	main
R07966	RP11120	C00385	C16353	main
R07967	RP00002	C00003	C00004	cofac
R07967	RP00013	C00001	C00007	cofac
R07967	RP00502	C00007	C00067	leave
R07967	RP10865	C00067	C16357	main
R07967	RP11121	C00385	C16357	main
R07968	RP00001	C00005	C00006	cofac
R07968	RP00013	C00001	C00007	cofac
R07968	RP00502	C00007	C00067	leave
R07968	RP10865	C00067	C16357	main
R07968	RP11121	C00385	C16357	main
R07969	RP00002	C00003	C00004	cofac
R07969	RP00013	C00001	C00007	cofac
R07969	RP00502	C00007	C00067	leave
R07969	RP10866	C00067	C16358	main
R07969	RP11122	C00385	C16358	main
R07970	RP00001	C00005	C00006	cofac
R07970	RP00013	C00001	C00007	cofac
R07970	RP00502	C00007	C00067	leave
R07970	RP10866	C00067	C16358	main
R07970	RP11122	C00385	C16358	main
R07971	RP00002	C00003	C00004	cofac
R07971	RP00013	C00001	C00007	cofac
R07971	RP00502	C00007	C00067	leave
R07971	RP10862	C00067	C07481	main
R07971	RP11703	C07130	C07481	main
R07972	RP00001	C00005	C00006	cofac
R07972	RP00013	C00001	C00007	cofac
R07972	RP00502	C00007	C00067	leave
R07972	RP10862	C00067	C07481	main
R07972	RP11703	C07130	C07481	main
R07973	RP00002	C00003	C00004	cofac
R07973	RP00013	C00001	C00007	cofac
R07973	RP00502	C00007	C00067	leave
R07973	RP11704	C07130	C16357	main
R07973	RP12268	C00067	C07130	main
R07974	RP00001	C00005	C00006	cofac
R07974	RP00013	C00001	C00007	leave
R07974	RP00502	C00007	C00067	leave
R07974	RP11704	C07130	C16357	main
R07974	RP12268	C00067	C07130	main
R07975	RP00002	C00003	C00004	cofac
R07975	RP00013	C00001	C00007	leave
R07975	RP00502	C00007	C00067	leave
R07975	RP10860	C00067	C07130	main
R07975	RP11705	C07130	C16358	main
R07976	RP00001	C00005	C00006	cofac
R07976	RP00013	C00001	C00007	leave
R07976	RP00502	C00007	C00067	leave
R07976	RP10860	C00067	C07130	main
R07976	RP11705	C07130	C16358	main
R07977	RP00006	C00007	C00027	cofac
R07977	RP10468	C00001	C16356	leave
R07977	RP11918	C13747	C16356	main
R07978	RP00006	C00007	C00027	cofac
R07978	RP10470	C00001	C16360	leave
R07978	RP11719	C07480	C16360	main
R07979	RP00006	C00007	C00027	cofac
R07979	RP10467	C00001	C16355	leave
R07979	RP12175	C16353	C16355	main
R07980	RP00013	C00001	C00007	cofac
R07980	RP10582	C00007	C16361	leave
R07980	RP11721	C07481	C16361	main
R07981	RP05682	C00001	C00011	leave
R07981	RP10654	C00011	C16361	leave
R07981	RP12177	C16361	C16362	main
R07981	RP12673	C00001	C16362	leave
R07982	RP05737	C00001	C00048	leave
R07982	RP10831	C00048	C16362	main
R07982	RP11054	C00001	C00048	leave
R07982	RP12178	C16362	C16363	main
R07982	RP12179	C16362	C16364	main
R07983	RP02147	C00007	C00058	cofac
R07984	RP11485	C04226	C16159	main
R07984	RP12280	C00014	C04226	leave
R07984	RP12281	C00001	C16159	leave
R07984	RP12282	C00001	C16159	leave
R07985	RP00002	C00003	C00004	cofac
R07985	RP12087	C16159	C16390	main
R07986	RP10473	C00001	C16390	leave
R07986	RP11426	C02930	C16390	main
R07987	RP00051	C00010	C00083	main
R07987	RP00481	C00010	C00540	main
R07987	RP05694	C00011	C00083	leave
R07987	RP10911	C00083	C16404	trans
R07987	RP11170	C00540	C16404	trans
R07987	RP12266	C00083	C16404	trans
R07987	RP12267	C00083	C16404	trans
R07988	RP00051	C00010	C00083	main
R07988	RP00073	C00010	C00323	main
R07988	RP05694	C00011	C00083	leave
R07988	RP10896	C00083	C15525	trans
R07988	RP11075	C00323	C15525	trans
R07988	RP12264	C00083	C15525	trans
R07988	RP12265	C00083	C15525	trans
R07989	RP00051	C00010	C00083	main
R07989	RP00065	C00010	C00406	main
R07989	RP05694	C00011	C00083	leave
R07989	RP10912	C00083	C16405	trans
R07989	RP11128	C00406	C16405	trans
R07989	RP12262	C00083	C16405	trans
R07989	RP12263	C00083	C16405	trans
R07990	RP11808	C09827	C16404	main
R07991	RP11589	C05631	C15525	main
R07992	RP11789	C09756	C16405	main
R07993	RP00015	C00026	C00042	cofac
R07993	RP05677	C00011	C00026	leave
R07993	RP05690	C00007	C00042	leave
R07993	RP10528	C00007	C09826	leave
R07993	RP11804	C09826	C09827	main
R07994	RP11728	C08578	C08650	main
R07995	RP11729	C08578	C09614	main
R07996	RP00015	C00026	C00042	cofac
R07996	RP05677	C00011	C00026	leave
R07996	RP05690	C00007	C00042	leave
R07996	RP10527	C00007	C09751	leave
R07996	RP11787	C09751	C09762	main
R07997	RP00015	C00026	C00042	cofac
R07997	RP05677	C00011	C00026	leave
R07997	RP05690	C00007	C00042	leave
R07997	RP11307	C01378	C09614	main
R07997	RP12261	C00007	C01378	leave
R07998	RP00001	C00005	C00006	cofac
R07998	RP11788	C09751	C16415	main
R07999	RP00001	C00005	C00006	cofac
R07999	RP11308	C01378	C09736	main
R08000	RP11788	C09751	C16415	main
R08001	RP11308	C01378	C09736	main
R08002	RP00001	C00005	C00006	cofac
R08002	RP00013	C00001	C00007	leave
R08002	RP10525	C00007	C09614	leave
R08002	RP11780	C09614	C09762	main
R08003	RP05727	C00013	C00235	leave
R08003	RP11041	C00235	C16416	trans
R08003	RP11673	C06561	C16416	main
R08004	RP12211	C16416	C16417	main
R08005	RP00013	C00001	C00007	leave
R08005	RP10521	C00007	C08577	leave
R08005	RP11727	C08577	C15525	main
R08006	RP11672	C06561	C16407	main
R08007	RP11949	C15525	C16408	main
R08008	RP00013	C00001	C00007	leave
R08008	RP10583	C00007	C16409	leave
R08008	RP12208	C16407	C16409	main
R08009	RP00013	C00001	C00007	leave
R08009	RP10584	C00007	C16410	leave
R08009	RP12210	C16408	C16410	main
R08010	RP00013	C00001	C00007	cofac
R08010	RP12209	C16408	C16409	main
R08011	RP11725	C08576	C08577	main
R08012	RP11588	C05631	C09756	main
R08013	RP00012	C00015	C00029	main
R08013	RP10803	C00029	C16406	trans
R08013	RP11671	C06561	C16406	main
R08014	RP00001	C00005	C00006	cofac
R08015	RP00001	C00005	C00006	cofac
R08015	RP12188	C16392	C16402	main
R08015	RP12659	C00001	C16392	leave
R08016	RP00001	C00005	C00006	cofac
R08016	RP10479	C00001	C16402	leave
R08016	RP12206	C16402	C16403	main
R08017	RP00002	C00003	C00004	cofac
R08017	RP12185	C16391	C16392	main
R08017	RP12658	C00001	C16391	leave
R08018	RP00002	C00003	C00004	cofac
R08018	RP10475	C00001	C16392	leave
R08018	RP12187	C16392	C16394	main
R08019	RP00001	C00005	C00006	cofac
R08019	RP10475	C00001	C16392	leave
R08019	RP12187	C16392	C16394	main
R08020	RP00013	C00001	C00007	cofac
R08020	RP10475	C00001	C16392	leave
R08020	RP12190	C16392	C16413	main
R08020	RP12313	C16392	C16413	main
R08021	RP00012	C00015	C00029	main
R08021	RP10804	C00029	C16422	trans
R08021	RP11337	C01709	C16422	main
R08022	RP00718	C00015	C02199	main
R08022	RP11380	C02199	C09806	trans
R08022	RP11796	C09806	C16422	main
R08024	RP11795	C09789	C16423	main
R08025	RP11794	C09789	C09806	main
R08026	RP11161	C00509	C01709	main
R08027	RP12200	C16396	C16400	main
R08028	RP11806	C09826	C16418	main
R08029	RP11809	C09827	C16419	main
R08030	RP12203	C16397	C16400	main
R08031	RP11948	C15525	C16405	main
R08032	RP00001	C00005	C00006	cofac
R08032	RP00013	C00001	C00007	leave
R08032	RP10506	C00007	C01378	leave
R08032	RP11309	C01378	C09751	main
R08033	RP12198	C16395	C16398	main
R08034	RP12199	C16396	C16399	main
R08035	RP12204	C16399	C16400	main
R08036	RP00007	C00010	C00024	main
R08036	RP10748	C00024	C16420	trans
R08036	RP12202	C16396	C16420	main
R08037	RP00013	C00001	C00007	cofac
R08037	RP10476	C00001	C16393	leave
R08037	RP12189	C16392	C16412	main
R08037	RP12193	C16393	C16412	main
R08038	RP00013	C00001	C00007	cofac
R08038	RP10476	C00001	C16393	leave
R08038	RP12192	C16393	C16411	main
R08038	RP12260	C16393	C16411	main
R08040	RP12205	C16400	C16401	main
R08041	RP11315	C01468	C16401	main
R08042	RP00002	C00003	C00004	cofac
R08042	RP10474	C00001	C16391	leave
R08042	RP12186	C16391	C16393	main
R08043	RP00002	C00003	C00004	cofac
R08043	RP10476	C00001	C16393	leave
R08043	RP12191	C16393	C16395	main
R08044	RP00002	C00003	C00004	cofac
R08044	RP12197	C16395	C16397	main
R08044	RP12258	C00001	C16395	leave
R08044	RP12259	C00001	C16395	leave
R08045	RP00002	C00003	C00004	cofac
R08045	RP10478	C00001	C16395	leave
R08045	RP12196	C16395	C16396	main
R08045	RP12257	C00001	C16395	leave
R08046	RP00002	C00003	C00004	cofac
R08046	RP10477	C00001	C16394	leave
R08046	RP12194	C16394	C16396	main
R08046	RP12256	C00001	C16394	leave
R08047	RP00002	C00003	C00004	cofac
R08047	RP10477	C00001	C16394	leave
R08047	RP12195	C16394	C16403	main
R08048	RP12207	C16402	C16414	main
R08049	RP12201	C16396	C16403	main
R08050	RP00015	C00026	C00042	cofac
R08050	RP05677	C00011	C00026	leave
R08050	RP05690	C00007	C00042	leave
R08050	RP11657	C06231	C16432	main
R08050	RP12283	C00007	C16432	leave
R08051	RP05727	C00013	C00235	leave
R08051	RP10497	C00002	C16424	main
R08051	RP11042	C00235	C16424	trans
R08052	RP05727	C00013	C00235	leave
R08052	RP10594	C00008	C16426	main
R08052	RP11043	C00235	C16426	trans
R08053	RP00013	C00001	C00007	cofac
R08053	RP10480	C00007	C16428	leave
R08053	RP12213	C16424	C16428	main
R08054	RP00013	C00001	C00007	cofac
R08054	RP10481	C00007	C16429	leave
R08054	RP12214	C16426	C16429	main
R08055	RP00013	C00001	C00007	cofac
R08055	RP10482	C00007	C16430	leave
R08055	RP11519	C04713	C16430	main
R08056	RP05896	C00001	C00818	leave
R08056	RP11242	C00818	C03921	main
R08057	RP05707	C00013	C00044	leave
R08057	RP10829	C00044	C16463	trans
R08057	RP12255	C00044	C16463	trans
R08058	RP05693	C00001	C00067	leave
R08058	RP09223	C01217	C04377	main
R08058	RP10858	C00067	C04377	main
R08059	RP00001	C00005	C00006	cofac
R08059	RP09133	C04330	C04377	main
R08060	RP00563	C00862	C01001	main
R08060	RP05683	C00001	C00058	leave
R08060	RP10840	C00058	C01001	main
R08061	RP05676	C00001	C00009	leave
R08061	RP10612	C00009	C16424	leave
R08061	RP12212	C16424	C16426	main
R08062	RP05676	C00001	C00009	leave
R08062	RP10613	C00009	C16426	leave
R08062	RP11517	C04713	C16426	main
R08063	RP05676	C00001	C00009	leave
R08063	RP10614	C00009	C16428	leave
R08063	RP12216	C16428	C16429	main
R08064	RP05676	C00001	C00009	leave
R08064	RP10615	C00009	C16429	leave
R08064	RP12217	C16429	C16430	main
R08065	RP12219	C16430	C16445	main
R08066	RP00013	C00001	C00007	cofac
R08066	RP10483	C00007	C16431	leave
R08066	RP12215	C16427	C16431	main
R08067	RP12220	C16431	C16447	main
R08068	RP00013	C00001	C00007	cofac
R08068	RP10380	C00007	C00371	leave
R08068	RP11111	C00371	C04083	main
R08069	RP05676	C00001	C00009	leave
R08069	RP10604	C00009	C04713	leave
R08069	RP11518	C04713	C16427	main
R08070	RP05676	C00001	C00009	leave
R08070	RP10616	C00009	C16430	leave
R08070	RP12218	C16430	C16431	main
R08071	RP05676	C00001	C00009	leave
R08071	RP10618	C00009	C16445	leave
R08071	RP12223	C16445	C16447	main
R08072	RP05700	C00001	C00121	leave
R08072	RP10965	C00121	C16427	main
R08072	RP11479	C04083	C16427	main
R08073	RP05700	C00001	C00121	leave
R08073	RP10966	C00121	C16431	main
R08073	RP11112	C00371	C16431	main
R08074	RP05700	C00001	C00121	leave
R08074	RP10967	C00121	C16447	main
R08074	RP11358	C02029	C16447	main
R08075	RP00012	C00015	C00029	main
R08075	RP10805	C00029	C16443	trans
R08075	RP11113	C00371	C16443	main
R08076	RP00012	C00015	C00029	main
R08076	RP10806	C00029	C16448	trans
R08076	RP11359	C02029	C16448	main
R08079	RP05676	C00001	C00009	leave
R08079	RP10617	C00009	C16441	leave
R08079	RP12222	C16441	C16449	main
R08080	RP05700	C00001	C00121	leave
R08080	RP10968	C00121	C16449	main
R08080	RP11954	C15545	C16449	main
R08081	RP00013	C00001	C00007	leave
R08081	RP00015	C00026	C00042	cofac
R08081	RP05677	C00011	C00026	leave
R08081	RP05690	C00007	C00042	leave
R08081	RP11807	C09827	C10028	main
R08082	RP00013	C00001	C00007	leave
R08082	RP00015	C00026	C00042	cofac
R08082	RP05677	C00011	C00026	leave
R08082	RP05690	C00007	C00042	leave
R08082	RP11805	C09826	C10044	main
R08083	RP00001	C00005	C00006	cofac
R08083	RP11810	C09847	C09871	main
R08084	RP00001	C00005	C00006	cofac
R08084	RP11811	C09848	C09849	main
R08085	RP00001	C00005	C00006	cofac
R08085	RP11836	C11384	C11386	main
R08086	RP00002	C00003	C00004	cofac
R08086	RP10484	C00001	C16461	leave
R08086	RP11323	C01499	C16461	main
R08087	RP00002	C00003	C00004	cofac
R08087	RP10485	C00001	C16462	leave
R08087	RP11812	C09848	C16462	main
R08088	RP00008	C00002	C00020	ligase
R08088	RP00009	C00002	C00013	ligase
R08088	RP10637	C00010	C16464	main
R08088	RP12225	C16462	C16464	main
R08089	RP11353	C01920	C16464	main
R08090	RP03919	C00033	C04675	main
R08090	RP11515	C04675	C16466	main
R08091	RP10749	C00024	C16466	main
R08091	RP12226	C16466	C16470	trans
R08091	RP12278	C00010	C16470	main
R08092	RP00018	C00016	C01352	cofac
R08092	RP12228	C16468	C16470	main
R08093	RP10486	C00001	C16469	leave
R08093	RP12227	C16468	C16469	main
R08094	RP00002	C00003	C00004	cofac
R08094	RP12229	C16469	C16471	main
R08095	RP10750	C00024	C16471	main
R08095	RP11438	C03069	C16471	trans
R08095	RP12279	C00010	C03069	main
R08096	RP00002	C00003	C00004	cofac
R08096	RP10485	C00001	C16462	leave
R08096	RP11837	C11384	C16462	main
R08097	RP10638	C00010	C16465	main
R08097	RP12224	C16461	C16465	main
R08098	RP11354	C01920	C16465	main
R08099	RP11322	C01499	C09847	main
R08100	RP00002	C00003	C00004	cofac
R08100	RP10591	C00007	C16482	leave
R08100	RP11393	C02359	C16482	main
R08101	RP00002	C00003	C00004	cofac
R08101	RP10590	C00007	C16481	leave
R08101	RP11392	C02359	C16481	main
R08102	RP11733	C08580	C16486	main
R08103	RP00002	C00003	C00004	cofac
R08103	RP10592	C00007	C16483	leave
R08103	RP11833	C11272	C16483	main
R08104	RP00002	C00003	C00004	cofac
R08104	RP10593	C00007	C16484	leave
R08104	RP11834	C11272	C16484	main
R08105	RP00002	C00003	C00004	cofac
R08105	RP12236	C16473	C16483	main
R08106	RP10927	C00090	C16484	main
R08106	RP12241	C16484	C16487	leave
R08107	RP09023	C00165	C00350	main
R08108	RP00002	C00003	C00004	cofac
R08108	RP10587	C00007	C16478	leave
R08108	RP11394	C02364	C16478	main
R08109	RP00002	C00003	C00004	cofac
R08109	RP10588	C00007	C16479	leave
R08109	RP11395	C02364	C16479	main
R08110	RP00002	C00003	C00004	cofac
R08110	RP10589	C00007	C16480	leave
R08110	RP11397	C02371	C16480	main
R08111	RP00002	C00003	C00004	cofac
R08111	RP10655	C00011	C16478	leave
R08111	RP12231	C16472	C16478	main
R08112	RP00002	C00003	C00004	cofac
R08112	RP10656	C00011	C16479	leave
R08112	RP12234	C16473	C16479	main
R08113	RP00002	C00003	C00004	cofac
R08113	RP10657	C00011	C16480	leave
R08113	RP12235	C16473	C16480	main
R08114	RP10586	C00007	C16475	leave
R08114	RP12230	C16472	C16475	main
R08115	RP10585	C00007	C16474	leave
R08115	RP12233	C16473	C16474	main
R08116	RP12237	C16474	C16476	main
R08117	RP00008	C00002	C00020	ligase
R08117	RP00009	C00002	C00013	ligase
R08117	RP10624	C00010	C02802	main
R08117	RP11396	C02371	C02802	main
R08118	RP07908	C00001	C02949	leave
R08118	RP11220	C00742	C02802	leave
R08118	RP11422	C02802	C02949	main
R08119	RP12238	C16475	C16477	main
R08120	RP06044	C00001	C02222	leave
R08120	RP11386	C02222	C16477	main
R08120	RP12240	C16477	C16487	leave
R08121	RP06044	C00001	C02222	leave
R08121	RP11385	C02222	C16476	main
R08121	RP12239	C16476	C16487	leave
R08122	RP10926	C00090	C16482	main
R08123	RP12232	C16472	C16481	main
R08124	RP00003	C00002	C00008	main
R08124	RP10498	C00002	C16489	trans
R08124	RP12242	C16488	C16489	main
